"","x"
"309",-0.0179019956143932
"310",0.516685348032733
"311",0.309930566504696
"312",0.254679894064672
"313",0.188549244170519
"314",0.298310872955876
"315",0.253675940716421
"316",0.504064136522957
"317",-0.969026469013603
"318",-0.322492476674252
"319",-0.195812932406307
"320",-0.0449903037437707
"321",-0.0550170056319266
"322",-0.597906259519711
"323",7.24532792318634
"324",-4.1856250655459
"325",-1.39038037049907
"326",0.0204094466979289
"327",8.44682418506841
"328",4.24119030236731
"329",-5.68615098325865
"330",-0.664103756739378
"331",1.17181773546479
"332",0.39880170417363
"333",-0.268814184030222
"334",-0.0602929302783418
"335",-0.0318040117049683
"336",0.0862704475627619
"337",0.0488153025827008
"338",0.164489672820578
"339",-0.153197286426254
"340",0.00849751693871292
"341",0.180077254579069
"342",0.248421801662064
"343",0.0515844678838537
"344",0.281164692438489
"345",-0.0370124276361534
"346",-0.258889731644816
"347",-0.157056400509225
"348",0.374908123663512
"349",-0.191619337114516
"350",0.00364831396877158
"351",0.0538716138269789
"352",-0.570684159498503
"353",0.144046164964369
"354",-0.1084456320502
"355",-0.230130468659999
"356",0.059408607596709
"357",-0.116777768830514
"358",-0.272929024565005
"359",-0.105709826500802
"360",-0.127406968819848
"361",0.326615485878985
"362",0.0445990961463357
"363",-0.00231522826056471
"364",-0.347437291339115
"365",0.397490063344869
"366",0.0315914414696118
"367",-0.300193077046663
"368",-0.191176184098697
"369",0.083502915038805
"370",0.670144925266106
"371",-0.251732805484344
"372",0.353299022265192
"373",0.219014989370598
"374",0.208532162469527
"375",-0.418614677480503
"376",-0.501768296199189
"377",-0.589895817349459
"378",0.531199976814352
"379",-0.0944639364164237
"380",0.0483633380267773
"381",-0.175899604121667
"382",-0.103122899144856
"383",0.330021914960122
"384",0.21879212398397
"385",0.112725515367773
"386",0.114478428397949
"387",0.0232669120933899
"388",0.161699929780132
"389",0.279196196106561
"390",0.129544184467031
"391",0.171187797247198
"392",0.303465775931414
"393",0.119407663874859
"394",0.218883782123351
"395",-0.0241573742124481
"396",0.188885558426814
"397",-0.118860214020959
"398",-0.041232143246659
"399",-0.153781988159998
"400",-0.242097289511667
"401",-0.0614208970717404
"402",0.0123917986312027
"403",-0.136530319823479
"404",0.204831576890553
"405",0.482809533832204
"406",0.618601118135233
"407",-0.117620890534617
"408",0.516911855287224
"409",0.208999759390202
"410",0.254100876988428
"411",0.076964074517623
"412",-0.0769744788132566
"413",0.0854256804707139
"414",-0.378545737164214
"415",0.102528914549921
"416",0.000296477984830901
"417",-0.545109886618398
"418",1.20527624324387
"419",-0.0563376439642014
"420",-0.787851447678093
"421",-0.287908173531231
"422",-0.891544147046312
"423",-0.728844875828636
"424",-0.00264540213743047
"425",0.848351285850017
"426",0.112438876378431
"427",-0.150243693319733
"428",0.0548733686103023
"429",0.0510273505287326
"430",-0.648975589688234
"431",-0.540491095308088
"432",0.0610748751698538
"433",0.958396695399207
"434",-0.100596657065713
"435",-0.0287218662072404
"436",-1.07354270189937
"437",-0.374911060973545
"438",0.077772049852771
"439",0.724726181580311
"440",0.105903268090278
"441",0.0747587598526068
"442",0.0268144617633416
"443",-0.0364115725508299
"444",0.112081765198258
"445",0.0515247235778543
"446",-0.0708203145530379
"447",0.0350637626021887
"448",-0.18019423578546
"449",0.0413645158297706
"450",0.078621620763025
"451",-0.193694021506253
"452",0.173276689350378
"453",0.0807023119034188
"454",0.128403494986499
"455",0.146081053683173
"456",0.0751027813374617
"457",-0.0226245999097348
"458",0.0381778619230539
"459",-0.606141763832987
"460",0.125615778880717
"461",-0.162866167815591
"462",-0.0080826064010131
"463",0.76597460773518
"464",0.00577462970805334
"465",-0.494407557784047
"466",-0.185958843851528
"467",-0.298928135598246
"468",-0.291334386894337
"469",-0.170405001078735
"470",-0.907737107973394
"471",0.407590661505187
"472",-0.509159160691229
"473",-0.151451883916039
"474",-0.535242292068375
"475",0.747385384040562
"476",0.339923670022175
"477",-0.599431707428297
"478",0.23389078624684
"479",-0.0535427567151997
"480",0.516377542691786
"481",0.125413016003805
"482",0.0094759582246936
"483",-0.160467331730871
"484",-0.138170823804995
"485",0.0469214030087201
"486",0.306967899895999
"487",-0.0452729165574602
"488",-0.661833359601422
"489",-0.424356939102585
"490",0.546136565586701
"491",-0.779653603608709
"492",-0.542795423722068
"493",0.755709361814573
"494",-1.06108979516008
"495",-0.457750964229176
"496",-0.880646798891489
"497",-0.324908625195853
"498",1.4169852972309
"499",-0.132462122346237
"500",0.310504983236561
"501",-0.702383577046498
"502",0.891789919913535
"503",-0.706108639280334
"504",-0.0598806894430657
"505",-0.136316031442638
"506",-0.207351356554962
"507",-0.0776567899515759
"508",0.0528207432316353
"509",1.30522412308865
"510",-0.887589863007688
"511",-0.179143065672465
"512",-0.0504131179024614
"513",0.095640344177087
"514",-0.126466419102469
"515",4.9559203468416
"516",2.34015055099801
"517",-3.46670478188862
"518",-0.671910831862803
"519",0.0212932938705187
"520",-0.0518729110168068
"521",0.00902560806822461
"522",0.0391450419899477
"523",-0.11983368241112
"524",0.0369595629168401
"525",-1.02638028585033
"526",0.539017507067805
"527",0.735757298204146
"528",0.168788203498375
"529",0.0308808171523075
"530",0.12084308019017
"531",0.0354643141168847
"532",0.0885749297225838
"533",0.158068751140308
"534",-0.34228020890635
"535",0.562496667186998
"536",0.426780162928644
"537",-0.503766753658624
"538",0.634154128216977
"539",0.227154199333369
"540",-0.532943212684982
"541",0.525458381499204
"542",-0.603964587785175
"543",-0.9983534497314
"544",-0.604100193383139
"545",0.450450488475469
"546",1.17713893077683
"547",-0.892346366698485
"548",-0.216323145402333
"549",-0.112725974495654
"550",-0.0592218752167887
"551",-0.122190241852532
"552",-0.0335536347002755
"553",2.11176766372795
"554",1.57843433987855
"555",3.50344908753984
"556",-2.93417179546314
"557",1.86752958305611
"558",-1.42314656832697
"559",-0.300298001657937
"560",-0.101636323571663
"561",0.299754889517451
"562",-0.139290281903835
"563",-0.384717453496399
"564",-0.620331054859957
"565",-0.000391925452765562
"566",0.198537733301972
"567",-0.0777890843565299
"568",-0.0991774838146283
"569",0.0209306862269525
"570",-0.0499877503126331
"571",0.458459659539992
"572",-0.295194756919866
"573",0.438632520237421
"574",0.195369541874432
"575",-1.46052625693411
"576",0.965906897048542
"577",0.248454623832274
"578",0.105444929046272
"579",-0.459387646142812
"580",-0.163451049027777
"581",0.601304337988397
"582",0.0834217272754592
"583",-1.17062251210723
"584",-0.365484968525918
"585",-0.301461067611659
"586",-0.23493750513019
"587",0.961070407372858
"588",-0.100743399533609
"589",-0.107402138369687
"590",-1.08214384714023
"591",-0.242309495088322
"592",-0.0654752059594521
"593",0.561250436930611
"594",-0.202598407603532
"595",-1.25988277753764
"596",-0.341097433100364
"597",-0.496310658404035
"598",-0.121739727124319
"599",-0.420073643151018
"600",0.811799057997139
"601",-0.044751783232702
"602",0.210602747234875
"603",-0.0923097261087818
"604",-1.30718605410788
"605",-0.786518356082846
"606",0.817931633559332
"607",-1.13067937500181
"608",-0.161166644456656
"609",-0.319587010540441
"610",0.27839793332543
"611",-0.15784970108188
"612",-0.265112309969607
"613",-0.151885241842587
"614",-0.110890492148576
"615",-0.00295852453601109
"616",0.691034492856751
"617",0.231899734410813
"618",-0.480381480623694
"619",0.257391800998531
"620",-0.324714574935065
"621",-0.111457114315174
"622",-0.965342039524867
"623",-0.620855354211332
"624",-0.189578631017105
"625",0.566902370437752
"626",0.342780402139325
"627",0.139721126632842
"628",-1.04777346556941
"629",-0.809213893232411
"630",0.733894047913902
"631",0.636324469631533
"632",0.177775841022824
"633",-0.323642693425779
"634",-0.672059740452475
"635",0.336975825671932
"636",-1.06279552613216
"637",0.882589016284171
"638",0.15431087118544
"639",-0.294522664099848
"640",0.544306129156327
"641",-0.683003344001267
"642",1.2919610239759
"643",0.47591180648457
"644",0.465045489585467
"645",0.617554762135488
"646",0.346232625911774
"647",0.40545281672706
"648",-0.90260863738866
"649",0.467054077181085
"650",-0.515765756731872
"651",1.33837491263928
"652",-0.683896893691864
"653",1.25464042625767
"654",-0.824821596581359
"655",-0.10628347212544
"656",-0.103544690363352
"657",0.175596584939944
"658",-0.0291225333658521
"659",1.17722657007742
"660",-1.15709997920166
"661",1.07973939920597
"662",0.0295784092356569
"663",-1.54425976134241
"664",-0.752052334493154
"665",0.4269138834182
"666",-0.689747597917313
"667",0.670669407136344
"668",-0.106275168312319
"669",0.296785853099042
"670",-0.831228379815764
"671",0.323808688905145
"672",0.682366745000021
"673",-0.147136903203359
"674",-0.0222163236072999
"675",0.0233321514388288
"676",0.174049362010826
"677",-0.865047125529413
"678",-0.377656642832134
"679",-0.0699761142455868
"680",-0.243051632885039
"681",0.974210856340692
"682",-0.676832420839411
"683",0.636547678737458
"684",0.210743663073586
"685",-0.149659024696693
"686",0.120430730197456
"687",-0.0845418598425749
"688",-0.140183536736469
"689",-0.386965281572537
"690",-0.785713042989357
"691",-0.667197964505609
"692",0.106939425019043
"693",0.0209858433947765
"694",-0.798415352860443
"695",-0.495819916188326
"696",-0.311994409807313
"697",-0.306211268412718
"698",-0.0611215446035933
"699",0.627045678097608
"700",0.189342603775988
"701",0.0246665131825537
"702",-0.0943586001380495
"703",0.118573670184231
"704",-0.0397504201607784
"705",0.160145194665412
"706",-0.0902830294747381
"707",-0.266623658973507
"708",-0.371365976821447
"709",-0.320711531324683
"710",-0.106544163539065
"711",0.0674839690318925
"712",0.1368638335159
"713",-1.07222202598745
"714",0.967838021372021
"715",0.00481195583536848
"716",0.207176327488584
"717",-0.089229370769565
"718",-0.0830165366643187
"719",0.320898609245879
"720",-0.51785246055625
"721",0.0446828474292097
"722",0.0478390981538319
"723",-0.0339255784718757
"724",-0.0440734652512206
"725",0.657098329721835
"726",-0.0604227020730851
"727",0.489800461247979
"728",-0.0507573036042741
"729",-0.295788450374711
"730",0.0225176266049876
"731",-0.0476547028031929
"732",0.571032834091876
"733",-0.526304458911406
"734",0.00745557747332393
"735",0.42470942960133
"736",-1.02855941928171
"737",-0.503707973963189
"738",0.14311779849764
"739",-0.554451959519433
"740",0.0975461220289171
"741",-0.471803992666871
"742",-0.0457899708600973
"743",-0.375124987234815
"744",0.185160086076478
"745",0.682219770978471
"746",0.451686886264642
"747",0.0237783135028776
"748",-0.129550819808446
"749",0.0460454360462771
"750",0.11296509354061
"751",0.306270757254614
"752",-0.0212211804669049
"753",0.0807870258874051
"754",-0.0931345553686164
"755",-0.113731781692308
"756",-0.208575918101266
"757",0.0994100836767233
"758",-0.880351556380068
"759",-0.400126938733349
"760",-0.168972283378166
"761",-0.125469264959547
"762",0.809925660524904
"763",-0.944350893980025
"764",-0.443103808348829
"765",-0.187405099488194
"766",-0.0698832907167295
"767",0.407334303861334
"768",-0.317210825257354
"769",-0.0806633946805748
"770",0.175874050339509
"771",-0.730116857469351
"772",-0.185540598947597
"773",-0.0124781958387739
"774",-0.357193641370424
"775",-0.321795214837792
"776",0.145894165983654
"777",-0.229228391091472
"778",-0.123483137661289
"779",0.596170085098071
"780",0.182700876127863
"781",-0.0174673214181252
"782",-1.23883775768588
"783",0.375506527648946
"784",0.251821584136245
"785",0.046263961961676
"786",-0.0360249851634559
"787",-0.141573470524297
"788",0.024705918701819
"789",0.0146693440229876
"790",0.0830914659652536
"791",-0.00643077718348503
"792",0.171867850928617
"793",-0.0164063916075726
"794",0.0890706781866543
"795",-0.693254400638657
"796",-0.356836669094349
"797",-0.591505321300331
"798",0.818600887959803
"799",0.147689014837899
"800",-0.234437133932365
"801",0.339140449762777
"802",0.3710216348665
"803",-0.0808619043787582
"804",-0.0497523698017704
"805",0.101834794817106
"806",0.168398732348365
"807",0.267400930558524
"808",-0.960644838265104
"809",-0.341552233732662
"810",0.831610413273888
"811",-0.621599657352137
"812",-0.243516846839833
"813",0.701789949411005
"814",0.299239714958346
"815",-0.0495040421967554
"816",0.181138114447424
"817",0.110803626554347
"818",0.0490137945076966
"819",0.0720018997178835
"820",0.123890496044772
"821",0.0752604731658321
"822",0.19299346783246
"823",-0.358743291300581
"824",0.00782673650316179
"825",-0.0567174807891668
"826",0.590677241915942
"827",0.105261950805485
"828",-0.851326681528913
"829",0.433893789050149
"830",-0.881318367996878
"831",0.825098713441519
"832",-0.290772468828756
"833",-0.0285904421951759
"834",-0.223706888222787
"835",-0.156674145313728
"836",0.10352529341206
"837",0.0220372889589477
"838",0.0345535737593693
"839",-0.10316088776074
"840",-0.0510240510142743
"841",-0.716013316829622
"842",0.485808360526865
"843",0.191401603570129
"844",0.0561145071802396
"845",-0.176106481418659
"846",-0.202601707057169
"847",0.0828119110786496
"848",0.221509118188541
"849",-0.151215984660067
"850",-0.112307323932653
"851",0.0538118523480276
"852",-1.11614718971709
"853",-0.398636094036697
"854",-0.255209410880262
"855",-0.257745447399385
"856",-0.230144550690714
"857",-0.148486785523062
"858",-0.0298069404531529
"859",-0.327657381731215
"860",-0.0504641259925476
"861",0.00143744002950408
"862",0.128040487014729
"863",0.196322614578368
"864",0.15410920065027
"865",0.0468804730013852
"866",0.048926905171998
"867",-0.063503007330542
"868",-0.030456299402017
"869",0.0127212065776435
"870",-0.0089591978243817
"871",0.0936528612916347
"872",0.235185468670197
"873",0.0072861122255527
"874",0.131527375788443
"875",-0.0898939574919839
"876",0.086575180397468
"877",-0.233963197188189
"878",-0.238069383108301
"879",0.220046917907332
"880",-0.466442715985115
"881",0.115769397310458
"882",-0.210662008929138
"883",0.0255046078016815
"884",0.309984811014684
"885",-0.10550152544021
"886",0.0890922509492007
"887",0.0725471214450506
"888",0.136666899537242
"889",0.0641279981494084
"890",0.295996756380983
"891",0.153815160737519
"892",0.0974441467266044
"893",0.527880106291587
"894",0.477309662795589
"895",0.136899452827933
"896",-0.0120600899042541
"897",0.65231535213626
"898",0.584185160346406
"899",0.364469077083792
"900",0.251961082269456
"901",-1.4158956315347
"902",0.727562477698745
"903",0.163868066207244
"904",-0.162768691301511
"905",-0.148196502830529
"906",-0.124663045286337
"907",-0.0750184154875449
"908",0.215408952089623
"909",-0.0908375707261973
"910",0.247072147314396
"911",-0.165929921017157
"912",-0.148178385100035
"913",-0.149425899604715
"914",-0.0651270704067353
"915",-0.142075576989005
"916",0.0711740535153696
"917",0.125887033223865
"918",0.125676217363543
"919",0.0985493917087795
"920",-0.945251605207877
"921",-0.464330572558942
"922",-0.190337975867217
"923",0.14898760725618
"924",0.497929101948287
"925",-0.0814861992500889
"926",-0.281947966147586
"927",0.048809263949369
"928",-0.168880459647609
"929",-0.0189477003328793
"930",-0.190799361137682
"931",-0.0643561667862574
"932",-0.122806315518662
"933",-0.735593965404994
"934",-0.0495505589135505
"935",-0.0856341023549284
"936",-0.181829051826383
"937",0.348007743763433
"938",-0.00834565284966504
"939",-0.124463031128957
"940",0.0196254975090574
"941",-0.122258791712313
"942",-0.0171909581603261
"943",-0.573938239580469
"944",0.462812147097187
"945",0.101323201015677
"946",-0.138964378822672
"947",-0.108568604863727
"948",-0.50299301881596
"949",-0.170614529368348
"950",-0.250539890554817
"951",-0.0504880750785551
"952",0.0181677362018789
"953",-0.00325795107477184
"954",0.24071099195268
"955",-0.390064852658543
"956",-0.0123637163107073
"957",-0.336458217098045
"958",0.467261101184442
"959",-0.0562426015006608
"960",-0.649283959323254
"961",-0.295376929406013
"962",-0.263894966135991
"963",-0.266617183677331
"964",-0.306191069522949
"965",-0.248180914465239
"966",-0.205005043483554
"967",-0.218452237094916
"968",-0.0625006508737436
"969",0.0689796917751897
"970",0.052016843318724
"971",0.599650963235514
"972",0.102378230121597
"973",-0.171537044086803
"974",-0.0829814378162966
"975",0.00120226151115327
"976",-0.888742827917418
"977",0.577944344604148
"978",0.0394639187355012
"979",-0.108810425821091
"980",-3.78607745211423e-05
"981",-0.0665227748913452
"982",0.174647351447664
"983",-0.715758621861348
"984",-0.100627634650711
"985",-0.282706236682805
"986",-0.156974648171969
"987",-0.0368243506454465
"988",-0.0266496144872663
"989",0.380570268092779
"990",0.326400064882141
"991",0.0288612405417022
"992",1.50060186482484
"993",-1.25193141214465
"994",1.54446396803901
"995",0.985199498686024
"996",0.479700012540153
"997",0.339352925621148
"998",-1.37010449532844
"999",1.83231065792007
"1000",0.753910375276854
"1001",-0.382104457465809
"1002",-0.161650813883216
"1003",-0.225132911194241
"1004",-0.0400605884284029
"1005",-0.167146823824607
"1006",0.149949521268382
"1007",-0.580056629828594
"1008",-0.0203152706628843
"1009",0.583046614536962
"1010",0.194727415653342
"1011",0.120012479247742
"1012",0.0567240272941908
"1013",0.258665014832644
"1014",0.266162443854871
"1015",0.0783253126856144
"1016",0.166508776322886
"1017",0.0765320509480532
"1018",-0.305990764535865
"1019",-0.123778966185773
"1020",0.50177618420386
"1021",0.0890892379798613
"1022",-0.015882355775262
"1023",0.00995113601765685
"1024",-0.68302570938284
"1025",-0.273719839829937
"1026",0.508946399581469
"1027",-1.41150378761715
"1028",-0.773815133478989
"1029",0.521134006378186
"1030",0.640007040362817
"1031",0.10753310022132
"1032",0.155505256158173
"1033",0.143479277519819
"1034",-0.027849684398822
"1035",0.176386440877483
"1036",-0.417382508972156
"1037",-0.168557734931063
"1038",-0.0482759915824518
"1039",-0.0550696813680605
"1040",-0.358779428951307
"1041",1.13267353786476
"1042",-0.967083850365569
"1043",1.52221307931674
"1044",0.476391265662978
"1045",0.238221154365971
"1046",0.386786046847231
"1047",0.485673428295756
"1048",-0.669455532907519
"1049",-0.797704655105795
"1050",0.312417984964753
"1051",0.0232510847523129
"1052",0.365073331592958
"1053",-0.20174268183709
"1054",0.0583089899065073
"1055",-0.437124230158824
"1056",-0.0421479964872955
"1057",0.64016871361104
"1058",0.0906884042561042
"1059",-0.503330109630895
"1060",-0.0777168226794425
"1061",0.00125114414728844
"1062",0.126492163186794
"1063",0.517998629900904
"1064",0.334341365495947
"1065",-0.598326972177547
"1066",-0.00769640984435083
"1067",0.584209249218254
"1068",0.248153241891959
"1069",-0.603403434043498
"1070",-0.999217372528073
"1071",-0.455986977067007
"1072",-0.467348309913169
"1073",1.09296242646661
"1074",0.1348725782309
"1075",0.12385943678535
"1076",0.331001170370119
"1077",0.0711365473361164
"1078",0.352356984481218
"1079",0.078377004738285
"1080",0.318409239971104
"1081",0.104201042505161
"1082",0.194420727377322
"1083",0.228520619481448
"1084",-0.541770403932831
"1085",0.745650114854142
"1086",0.32345516404502
"1087",-0.528136364539647
"1088",-0.190835532102553
"1089",-0.0955288737945782
"1090",0.0614732840933366
"1091",1.35532533643392
"1092",-1.115362200783
"1093",-0.614762453954412
"1094",-0.0716896485923129
"1095",0.0507301437456597
"1096",-0.904116005135622
"1097",-0.308804497943238
"1098",-0.291636054934312
"1099",0.960609140720478
"1100",-0.32727031460236
"1101",-0.18987529293251
"1102",0.164112157145232
"1103",0.461665990392196
"1104",0.126945290033199
"1105",0.129545509511055
"1106",-0.08525419752306
"1107",0.0242577477156689
"1108",-0.296046828453871
"1109",0.437141974124144
"1110",0.142149799420267
"1111",-0.450857338356934
"1112",0.108134179751661
"1113",0.0174496211264553
"1114",-0.0967579983337622
"1115",0.406469143946473
"1116",-0.431976999079457
"1117",0.326202800892107
"1118",0.14648759426786
"1119",0.148116986026838
"1120",-0.244443310899366
"1121",-0.091229895141063
"1122",0.324714332006348
"1123",-0.00435025242388625
"1124",0.0973447925682948
"1125",0.142123168152605
"1126",-0.184017301271516
"1127",-0.590026122374956
"1128",-0.135070337573865
"1129",-0.791482810521622
"1130",0.0588069754799003
"1131",-0.630125513764548
"1132",-0.380170032018499
"1133",-0.412588375724163
"1134",0.76301700180902
"1135",0.387825304164396
"1136",-0.0548209101721574
"1137",-1.24366195869622
"1138",0.807313249325997
"1139",-0.686597127578886
"1140",0.605359120567307
"1141",-0.0201769132873021
"1142",-0.076161993870809
"1143",0.117800095705746
"1144",-0.0567101516983497
"1145",-0.424633245163789
"1146",0.0200101338218774
"1147",0.209831759654545
"1148",0.212930119228734
"1149",0.0986601737600298
"1150",-0.0241848919669246
"1151",-1.11314322489458
"1152",0.32760345957547
"1153",0.46791238254567
"1154",0.088625859153853
"1155",-0.706937269612542
"1156",-0.192137728539388
"1157",0.149028232642491
"1158",0.439113077166581
"1159",0.0289916375557198
"1160",0.199227721084005
"1161",0.0126039802836847
"1162",0.120453233290026
"1163",-0.593213470003656
"1164",0.47571860836073
"1165",0.303326577106307
"1166",-0.103923694377654
"1167",0.0394308968284995
"1168",0.0424633190616934
"1169",-0.170654816516152
"1170",0.212297304934381
"1171",0.0985633037903107
"1172",0.270879174933848
"1173",0.169924397212635
"1174",0.219714454952659
"1175",0.193467585816735
